id,LibraryLayout,Platform,Run,asm_stats_contig_n50,asm_stats_length_bp,asm_stats_n_contig,attribute_package,bioproject_acc,bioproject_title,bioproject_center,biosample_acc,clustered,collected_by,collection_date,epi_type,geo_loc_name,isolation_source,kmer_group,kmer_group_acc,major_contributor,new,sample_name,scientific_name,sort_order,taxid,species_taxid,sra_center,sra_release_date,strain,target_acc,target_creation_date,taxgroup_name,taxgroup_name_short,number_drugs_resistant,number_drugs_intermediate,number_drugs_susceptible,number_drugs_tested,number_amr_genes,AMR_genotypes,property,status,_version_,asm_acc,asm_display_name,asm_level,assembly_method,complete_fl,fullasm_id,host,serotype,wgs_acc_prefix,wgs_master_acc,host_disease,lat_lon,serovar,HHS_region,AST_phenotypes,PFGE_PrimaryEnzyme_pattern,PFGE_SecondaryEnzyme_pattern,isolate_name_alias,erd_group,erd_group_acc,mindiff,minsame,parent_group,cluster_size,tree_node_ids
PDG000000004.826_PDT000068831.1,PAIRED,ILLUMINA,SRR2085603,102423,5292841,273,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463267,0,AZ,10/31/09,environmental/other,USA:DC,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71379,Escherichia coli,1,562,562,CFSAN,2015-07-02T16:23:14Z,AZ-TG71379,PDT000068831.1,2015-07-02T17:14:10Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"aph(3'')-Ib, aph(6)-Id, blaEC",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000068832.1,PAIRED,ILLUMINA,SRR2085604,161152,5439605,233,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463290,0,AZ,2009,environmental/other,USA:FL,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71471,Escherichia coli,1,562,562,CFSAN,2015-07-02T16:22:24Z,AZ-TG71471,PDT000068832.1,2015-07-02T17:14:10Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,9,"aac(3), aph(3'')-Ib, aph(6)-Id, blaEC, dfrA1, qacEdelta1, sat1, sul1, sul2",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000068833.1,PAIRED,ILLUMINA,SRR2085659,188852,5090813,164,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463298,0,AZ,2009,environmental/other,USA:IL,ground beef,PDG000000004.826,PDG000000004,1,0,AZ-TG71503,Escherichia coli,1,562,562,CFSAN,2015-07-02T19:49:25Z,AZ-TG71503,PDT000068833.1,2015-07-02T20:16:46Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069114.1,PAIRED,ILLUMINA,SRR2085642,163708,5037683,130,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463284,0,AZ,2009,environmental/other,USA:FL,packaged turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG71447,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71447,PDT000069114.1,2015-07-06T13:16:22Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,8,"aac(3)-IId, aph(3'')-Ib, aph(3')-Ia, blaEC, blaTEM-1, lnu(B), sul2, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069118.1,PAIRED,ILLUMINA,SRR2085656,171568,5216861,118,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463265,0,AZ,10/31/09,environmental/other,USA:DC,packaged turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG71371,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71371,PDT000069118.1,2015-07-06T13:16:22Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aac(3)-IV, aph(3'')-Ib, aph(4)-Ia, aph(6)-Id, bla, blaEC, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069119.1,PAIRED,ILLUMINA,SRR2085657,52568,4810052,255,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463295,0,AZ,2009,environmental/other,USA:IL,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71491,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71491,PDT000069119.1,2015-07-06T13:16:22Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069120.2,PAIRED,ILLUMINA,SRR2085658,143242,4936331,111,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463296,0,AZ,2009,environmental/other,USA:IL,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71495,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71495,PDT000069120.2,2015-07-06T13:16:22Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aph(3'')-Ib, aph(6)-Id, blaEC, fosA, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069123.1,PAIRED,ILLUMINA,SRR2085667,122592,5405362,166,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463291,0,AZ,2009,environmental/other,USA:FL,packaged turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG71475,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71475,PDT000069123.1,2015-07-06T13:16:23Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,8,"aac(3)-IId, aph(3'')-Ib, aph(3')-II, aph(6)-Id, blaEC, ble, sul2, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069128.1,PAIRED,ILLUMINA,SRR2085676,152838,4964437,138,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463273,0,AZ,10/31/09,environmental/other,USA:DC,ground beef,PDG000000004.826,PDG000000004,1,0,AZ-TG71403,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71403,PDT000069128.1,2015-07-06T13:16:23Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, tet(C)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069129.2,PAIRED,ILLUMINA,SRR2085677,192097,4923273,106,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463279,0,AZ,2009,environmental/other,USA:FL,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71427,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71427,PDT000069129.2,2015-07-06T13:16:23Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aph(3'')-Ib, aph(6)-Id, blaEC, fosA, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069133.1,PAIRED,ILLUMINA,SRR2085682,367652,5011227,90,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463269,0,AZ,10/31/09,environmental/other,USA:DC,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71387,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71387,PDT000069133.1,2015-07-06T13:16:23Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aph(3'')-Ib, aph(6)-Id, blaEC, blaTEM-1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069135.1,PAIRED,ILLUMINA,SRR2085684,206459,4793386,93,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463294,0,AZ,2009,environmental/other,USA:FL,Pork,PDG000000004.826,PDG000000004,1,0,AZ-TG71487,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:37Z,AZ-TG71487,PDT000069135.1,2015-07-06T13:16:23Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069145.1,PAIRED,ILLUMINA,SRR2085696,475447,4976529,59,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463272,0,AZ,10/31/09,environmental/other,USA:DC,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71399,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71399,PDT000069145.1,2015-07-06T13:16:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aac(3), aadA1, blaEC, qacEdelta1, sul1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069146.1,PAIRED,ILLUMINA,SRR2085697,212101,4896082,118,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463277,0,AZ,2009,environmental/other,USA:FL,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71419,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71419,PDT000069146.1,2015-07-06T13:16:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069147.1,PAIRED,ILLUMINA,SRR2085699,166531,4934497,145,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463281,0,AZ,2009,environmental/other,USA:FL,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71435,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71435,PDT000069147.1,2015-07-06T13:16:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,4,"aph(3')-Ia, blaEC, blaTEM-1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069148.1,PAIRED,ILLUMINA,SRR2085700,190326,4742540,176,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463293,0,AZ,2009,environmental/other,USA:FL,Pork,PDG000000004.826,PDG000000004,1,0,AZ-TG71483,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71483,PDT000069148.1,2015-07-06T13:16:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069154.1,PAIRED,ILLUMINA,SRR2085732,517392,5233364,79,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463271,0,AZ,10/31/09,environmental/other,USA:DC,packaged turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG71395,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71395,PDT000069154.1,2015-07-06T13:16:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,8,"aac(3), aadA1, aadA2, blaEC, dfrA12, qacEdelta1, sul1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069155.1,PAIRED,ILLUMINA,SRR2085733,211162,4679495,67,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463283,0,AZ,2009,environmental/other,USA:FL,ground beef,PDG000000004.826,PDG000000004,1,0,AZ-TG71443,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71443,PDT000069155.1,2015-07-06T13:16:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069156.1,PAIRED,ILLUMINA,SRR2085734,101195,4794047,133,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463286,0,AZ,2009,environmental/other,USA:FL,Pork,PDG000000004.826,PDG000000004,1,0,AZ-TG71455,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71455,PDT000069156.1,2015-07-06T13:16:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"blaEC, blaTEM-1, qacG2, tet(A), tet(M)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069157.1,PAIRED,ILLUMINA,SRR2085736,137666,5033583,210,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463288,0,AZ,2009,environmental/other,USA:FL,packaged turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG71463,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71463,PDT000069157.1,2015-07-06T13:16:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(6)-Id, blaCMY-2, blaEC, floR, sul2, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069163.1,PAIRED,ILLUMINA,SRR2085746,231432,5039420,172,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463282,0,AZ,2009,environmental/other,USA:FL,ground beef,PDG000000004.826,PDG000000004,1,0,AZ-TG71439,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71439,PDT000069163.1,2015-07-06T13:16:25Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069166.1,PAIRED,ILLUMINA,SRR2085772,212152,4761204,71,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463297,0,AZ,2009,environmental/other,USA:IL,ground beef,PDG000000004.826,PDG000000004,1,0,AZ-TG71499,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71499,PDT000069166.1,2015-07-06T13:16:25Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069171.1,PAIRED,ILLUMINA,SRR2085789,104111,5256383,249,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463280,0,AZ,2009,environmental/other,USA:FL,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71431,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71431,PDT000069171.1,2015-07-06T13:16:25Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"aph(3'')-Ib, aph(6)-Id, blaEC",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069173.1,PAIRED,ILLUMINA,SRR2085793,100365,4916878,115,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02463287,0,AZ,2009,environmental/other,USA:FL,packaged chicken,PDG000000004.826,PDG000000004,1,0,AZ-TG71459,Escherichia coli,1,562,562,CFSAN,2015-07-06T12:20:36Z,AZ-TG71459,PDT000069173.1,2015-07-06T13:16:25Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aadA1, blaEC, blaTEM-1, qacEdelta1, sul1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069406.1,PAIRED,ILLUMINA,SRR2095939,114550,5393382,178,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03755583,0,,2014-12,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000534,Escherichia coli,1,562,562,EDLB-CDC,2015-07-10T18:16:09Z,PNUSAE000534,PDT000069406.1,2015-07-10T19:16:29Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O26:Undetermined,5,,,,,,,,,,,
PDG000000004.826_PDT000069408.1,PAIRED,ILLUMINA,SRR2095941,442698,5018351,98,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03755585,0,,2014-12,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000537,Escherichia coli,1,562,562,EDLB-CDC,2015-07-10T18:16:09Z,PNUSAE000537,PDT000069408.1,2015-07-10T19:16:29Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aadA1, blaEC, dfrA1, qacEdelta1, sul1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O124:H19,5,,,,,,,,,,,
PDG000000004.826_PDT000069414.1,PAIRED,ILLUMINA,SRR2095947,210817,5141799,158,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03755591,0,,2015-02,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000545,Escherichia coli,1,562,562,EDLB-CDC,2015-07-10T18:16:09Z,PNUSAE000545,PDT000069414.1,2015-07-10T19:16:30Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, blaTEM-1, sul2, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,Isolate to CDC:Isolate to CDC,5,,,,,,,,,,,
PDG000000004.826_PDT000069416.1,PAIRED,ILLUMINA,SRR2095949,104269,5422480,210,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03755593,0,,2015-02,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000547,Escherichia coli,1,562,562,EDLB-CDC,2015-07-10T18:16:09Z,PNUSAE000547,PDT000069416.1,2015-07-10T19:16:30Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:Undetermined,5,,,,,,,,,,,
PDG000000004.826_PDT000069419.1,PAIRED,ILLUMINA,SRR2095953,209724,4928665,139,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03576558,0,,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,PNUSAE000572,Escherichia coli,1,562,562,EDLB-CDC,2015-07-10T18:16:09Z,PNUSAE000572,PDT000069419.1,2015-07-10T19:16:30Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069617.1,,,,94141,5120528,162,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197062,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,11_ECOL,Escherichia coli,1,562,562,,,11_ECOL,PDT000069617.1,2015-07-10T20:02:23Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_001052125.1,ASM105212v1,Scaffold,ABYSS v. 1.3.5,1,1864528,Homo sapiens,,JWCY,JWCY00000000.1,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069621.1,,,,46372,5089384,368,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197120,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,1163_ECOL,Escherichia coli,1,562,562,,,1163_ECOL,PDT000069621.1,2015-07-10T20:07:31Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_001052855.1,ASM105285v1,Scaffold,ABYSS v. 1.3.5,1,1865238,Homo sapiens,,JWAS,JWAS00000000.1,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069622.1,,,,162909,4741198,52,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197161,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,12_ECOL,Escherichia coli,1,562,562,,,12_ECOL,PDT000069622.1,2015-07-10T20:08:19Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_001052935.1,ASM105293v1,Scaffold,ABYSS v. 1.3.5,1,1865338,Homo sapiens,,JVZD,JVZD00000000.1,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069624.1,,,,18750,5086382,735,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197251,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,1280_ECOL,Escherichia coli,1,562,562,,,1280_ECOL,PDT000069624.1,2015-07-10T20:09:59Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, catA1",has AMR genotypes,current,1.58369E+18,GCA_001053245.1,ASM105324v1,Scaffold,ABYSS v. 1.3.5,1,1865648,Homo sapiens,,JVVR,JVVR00000000.1,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069627.1,,,,117758,5067142,153,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197172,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,121_ECOL,Escherichia coli,1,562,562,,,121_ECOL,PDT000069627.1,2015-07-10T20:15:06Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_001054095.1,ASM105409v1,Scaffold,ABYSS v. 1.3.5,1,1866478,Homo sapiens,,JVYS,JVYS00000000.1,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069630.1,,,,50622,4650280,203,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197210,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,1244_ECOL,Escherichia coli,1,562,562,,,1244_ECOL,PDT000069630.1,2015-07-10T20:16:04Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_001054245.1,ASM105424v1,Scaffold,ABYSS v. 1.3.5,1,1866638,Homo sapiens,,JVXG,JVXG00000000.1,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069631.1,,,,31488,5067159,418,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197404,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,211_ECOL,Escherichia coli,1,562,562,,,211_ECOL,PDT000069631.1,2015-07-10T20:18:22Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aadA5, blaTEM-1, dfrA17, mph(A), qacEdelta1, sul1",has AMR genotypes,current,1.58369E+18,GCA_001054615.1,ASM105461v1,Scaffold,ABYSS v. 1.3.5,1,1867008,Homo sapiens,,JVPU,JVPU00000000.1,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069632.1,,,,16986,5027309,625,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197416,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,223_ECOL,Escherichia coli,1,562,562,,,223_ECOL,PDT000069632.1,2015-07-10T20:18:41Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_001054675.1,ASM105467v1,Contig,ABYSS v. 1.3.5,1,1867058,Homo sapiens,,JVPI,JVPI00000000.1,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069633.1,,,,13762,5041563,841,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197457,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,264_ECOL,Escherichia coli,1,562,562,,,264_ECOL,PDT000069633.1,2015-07-10T20:19:36Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"blaEC-5, blaTEM-1, tet(B)",has AMR genotypes,current,1.58369E+18,GCA_001054815.1,ASM105481v1,Scaffold,ABYSS v. 1.3.5,1,1867198,Homo sapiens,,JVNT,JVNT00000000.1,,,,,,,,,,,,,,,
PDG000000004.826_PDT000069641.1,,,,26439,5093327,494,Pathogen: clinical or host-associated,PRJNA267549,Bacterial isolates from intensive care units,University of Washington,SAMN03197458,0,UW clinical laboratory,,clinical,USA: WA,,PDG000000004.826,PDG000000004,0,0,265_ECOL,Escherichia coli,1,562,562,,,265_ECOL,PDT000069641.1,2015-07-10T20:27:51Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"blaEC-5, blaTEM-1, tet(B)",has AMR genotypes,current,1.58369E+18,GCA_001056195.1,ASM105619v1,Scaffold,ABYSS v. 1.3.5,1,1868618,Homo sapiens,,JVNS,JVNS00000000.1,,,,,,,,,,,,,,,
